1.0	0.0	0.0	0.0	0.0	0.0	4.440892098500626e-16	4.218847493575595e-15	2.6423307986078726e-14	1.2034817586936697e-13	4.3920422854171193e-13	1.3644640972643174e-12	3.746114529690203e-12	9.32343091619714e-12	2.141931076948822e-11	4.6031845002403315e-11	9.348521956553668e-11	1.808446725704016e-10	3.353497479707812e-10	5.991762641599507e-10	1.0358993662862304e-9	1.7390993090060647e-9	2.8436260013364745e-9	4.540120057683339e-9	7.0934746965178874e-9	1.0866014976684824e-8	1.6346267894817856e-8	2.4184298341722865e-8	3.523469160882087e-8	5.0608368828974903e-8	7.173453520081807e-8	1.0043416831528873e-7	1.3900656936627342e-7	1.9033060705275773e-7	2.5798239455809835e-7	3.463712465734403e-7	4.608958632523752e-7	6.081227843512949e-7	7.959892467379603e-7	1.0340326603852645e-6	1.3336489870230395e-6	1.7083823706798285e-6	2.174248415531821e-6	2.7500935437796414e-6	3.457992886923833e-6	4.3236891702491675e-6	5.377075036561152e-6	6.652721226352298e-6	8.190452983170005e-6	1.003597697968317e-5	1.2241560970904786e-5	1.4866768266896813e-5	1.797924897850578e-5	2.1655589829583377e-5	2.598222414396112e-5	3.105640340250737e-5	3.6987231532892295e-5	4.389676282867683e-5	5.1921164111012885e-5	6.121194143027253e-5	7.193723126697193e-5	8.428315582742485e-5	9.845524164142638e-5	1.1467990025515462e-4	1.3320596937793638e-4	1.5430631238233516e-4	1.7827947357651475e-4	2.054513861688978e-4	2.361771293273307e-4	2.7084273019650773e-4	3.098670061900677e-4	3.5370344230556405e-4	4.028420976367464e-4	4.5781153467072677e-4	5.1918076436408e-4	5.875611993955143e-4	6.636086073914527e-4	7.480250553217882e-4	8.415608356659998e-4	9.450163643593967e-4	1.0592440399486147e-3	1.1851500528150538e-3	1.3236961327718344e-3	1.475901222805387e-3	1.6428430662196458e-3	1.825659693954318e-3	2.0255507983921728e-3	2.24377897954664e-3	2.4816708491337547e-3	2.74061797768943e-3	3.0220776695917273e-3	3.3275735505993165e-3	3.658695952320823e-3	4.017102077892298e-3	4.404515933064346e-3	4.822728006893984e-3	5.273594686300065e-3	5.759037388879618e-3	6.281041398607634e-3	6.841654389344587e-3	7.442984621478299e-3	8.087198797512407e-3	8.776519563008067e-3	
2.0	0.0	0.0	0.0	0.0	1.4077627952246985e-13	1.4059864383852982e-12	7.58371143660952e-12	2.945199639725615e-11	9.241674092663743e-11	2.4907498286097507e-10	5.984150952542677e-10	1.3135763587968086e-9	2.6802950969795347e-9	5.148336867932812e-9	9.398370970359338e-9	1.6426869642316433e-8	2.7651720913013378e-8	4.504131201343853e-8	7.126988910144405e-8	1.0990201015914636e-7	1.6560889015693192e-7	2.44419386508099e-7	3.5400828979348375e-7	5.040244661635995e-7	7.064612499441125e-7	9.760712984530073e-7	1.330827907430887e-6	1.7924345372399841e-6	2.386884017990809e-6	3.145068597998346e-6	4.103441657132834e-6	5.304731546029728e-6	6.798707619992683e-6	8.642998126973112e-6	1.0903959173802491e-5	1.3657593546323454e-5	1.699051768921933e-5	2.1000974678830886e-5	2.579989052708953e-5	3.151197066753042e-5	3.82768329743044e-5	4.625017316772784e-5	5.5604957972299474e-5	6.653264090727973e-5	7.924439511874937e-5	9.397235720554065e-5	1.1097087555489438e-4	1.3051775628847295e-4	1.529154995352222e-4	1.7849251838431002e-4	2.0760433255251343e-4	2.4063472851132417e-4	2.779968775707964e-4	3.201344032142117e-4	3.675223888173207e-4	4.2066831677445293e-4	4.8011292999117217e-4	5.46431006693826e-4	6.202320395467531e-4	7.021608101656085e-4	7.928978502622641e-4	8.931597808636837e-4	1.0036995213029698e-3	1.1253063599947488e-3	1.258805879368552e-3	1.4050597277486254e-3	1.5649652314309037e-3	1.7394548407199117e-3	1.9294954042332613e-3	2.1360872663818142e-3	2.3602631835566434e-3	2.6030870552147256e-3	2.8656524667503014e-3	3.1490810417436066e-3	3.454520601920752e-3	3.783143133897493e-3	4.136142562541245e-3	4.514732331546423e-3	4.920142792579796e-3	5.353618405106175e-3	5.816414749754362e-3	6.309795358813819e-3	6.835028368164853e-3	7.393382995636966e-3	7.986125851452197e-3	8.614517087044415e-3	9.279806389147272e-3	9.983228826605739e-3	1.0726000557899518e-2	1.1509314407851523e-2	1.2334335322448542e-2	1.3202195711109255e-2	1.4113990686109634e-2	1.5070773209207022e-2	1.6073549155802613e-2	1.7123272307247195e-2	1.8220839282127255e-2	1.9367084417573732e-2	2.0562774611818213e-2	2.180860413938701e-2	2.310518945047635e-2	2.445306396619129e-2	
3.0	0.0	0.0	0.0	1.5303047717907248e-10	1.2230629842235885e-9	5.344261921891302e-9	1.7075703961921818e-8	4.474338100024511e-8	1.0205904477089689e-7	2.1000324146314142e-7	3.989577499474706e-7	7.110705770863035e-7	1.2028347029513498e-6	1.9478599084798986e-6	3.0398152741639706e-6	4.595518324101988e-6	6.758145312701913e-6	9.700535820389433e-6	1.362856365672016e-5	1.8784545065209102e-5	2.5450654396408368e-5	3.395231677094657e-5	4.4661546799495966e-5	5.800020216151225e-5	7.444312078774828e-5	9.452111052343781e-5	1.1882376049188181e-4	1.48002043919071e-4	1.82770682922051e-4	2.239102467034293e-4	2.7226895572241006e-4	3.287641657303553e-4	3.9438350705056635e-4	4.7018565614065366e-4	5.573007182886336e-4	6.569302022567669e-4	7.703465697650458e-4	8.98892344912916e-4	1.043978770927545e-3	1.207084004003267e-3	1.3897508364348887e-3	1.5935839437237753e-3	1.8202466528376426e-3	2.0714572313140778e-3	2.348984699389156e-3	2.654644169794107e-3	2.990291722273497e-3	3.3578188222209704e-3	3.7591462950885557e-3	4.196217870387375e-3	4.6709933111506174e-3	5.185441146651204e-3	5.741531027967373e-3	6.341225727637401e-3	6.986472806151056e-3	7.6791959693767176e-3	8.42128614222215e-3	9.214592284868317e-3	1.006091197880643e-2	1.0961981810647448e-2	1.1919467582272691e-2	1.2934954376351726e-2	1.4009936506591991e-2	1.5145807382302312e-2	1.6343849316971415e-2	1.7605223310590112e-2	1.8930958835405853e-2	2.0321943654697083e-2	2.1778913704017633e-2	2.3302443064209033e-2	2.489293405531301e-2	2.655060748038318e-2	2.827549304808885e-2	3.0067420002956702e-2	3.192600799212908e-2	3.3850658197635664e-2	3.584054476341203e-2	3.789460654665522e-2	4.001153922361178e-2	4.2189787780547494e-2	4.442753942147126e-2	4.6722716925182706e-2	4.907297248538445e-2	5.147568206896702e-2	5.392794032910686e-2	5.6426556111540904e-2	5.8968048594266076e-2	6.1548644102952466e-2	6.416427364653465e-2	6.681057121973577e-2	6.948287292164501e-2	7.217621694188159e-2	7.488534446829131e-2	7.760470157248323e-2	8.032844213176737e-2	8.305043184813465e-2	8.576425342675176e-2	8.846321297795079e-2	9.114034770778634e-2	9.378843496281464e-2	9.640000269472715e-2	9.896734140973606e-2	
4.0	0.0	0.0	1.663920858874235e-7	9.973744807822982e-7	3.320023682640283e-6	8.285435423083243e-6	1.7361965290341175e-5	3.232661169327855e-5	5.525459519351017e-5	8.850719897157688e-5	1.3471794519936964e-4	1.9677719127919602e-4	2.778152381868182e-4	3.8118405044773596e-4	5.104376935411992e-4	6.69311599724054e-4	8.617007773663587e-4	1.0916370819149535e-3	1.3632656685356181e-3	1.6808207473788528e-3	2.0486007623015112e-3	2.470943112813373e-3	2.9521985370735138e-3	3.496705270999989e-3	4.108763095078238e-3	4.7926073763377985e-3	5.55238320829865e-3	6.392119746582381e-3	7.315704832422831e-3	8.326859990593682e-3	9.429115882394257e-3	1.0625788288404436e-2	1.19199546897919e-2	1.3314431511162184e-2	1.481175208232166e-2	1.6414145370978517e-2	1.8123515533398304e-2	1.9941422325425506e-2	2.1869062412133822e-2	2.39072516107397e-2	2.605640809834142e-2	2.8316536613572474e-2	3.068721367942384e-2	3.316757387331304e-2	3.5756297169982965e-2	3.8451597383013514e-2	4.125121173163304e-2	4.415239156111461e-2	4.715189424732813e-2	5.024597631897976e-2	5.343038783466536e-2	5.6700368056058714e-2	6.005064246329983e-2	6.347542116387128e-2	6.696839875189031e-2	7.052275568068289e-2	7.413116121765917e-2	7.778577805674036e-2	8.147826866975372e-2	8.519980348416745e-2	8.894107098007442e-2	9.269228980429745e-2	9.644322300362251e-2	0.1001831944822742	0.10390110779056805	0.10758546735195296	0.11122440223412777	0.11480569256631501	0.11831679869883427	0.12174489319256843	0.12507689571451674	0.12829951090117575	0.13139926923376422	0.13436257094819748	0.13717573297811647	0.13982503890116682	0.14229679182716737	0.14457737013193217	0.14665328590257687	0.14851124591947062	0.1501382149570576	0.1515214811411285	0.15264872305445287	0.15350807823675616	0.15408821267974293	0.15437839087416627	0.15436854592485894	0.15404934921222502	0.15341227904600618	0.1524496877302406	0.15115486643819587	0.14952210728357773	0.14754676197025596	0.14522529640771076	0.14255534069377784	0.13953573389025564	0.1361665630504838	0.13244919600079452	0.1283863074292455	0.12398189789447223	0.11924130543385125	0.11417120952222692	
5.0	0.0	1.809366012786029e-4	7.232116222350982e-4	1.6252212431959734e-3	2.884294197037285e-3	4.496694426378234e-3	6.457624821462282e-3	8.761232057499235e-3	1.1400612556955458e-2	1.4367819609966581e-2	1.765387169484267e-2	2.1248762050697145e-2	2.5141469565641117e-2	2.9319971056772864e-2	3.377125503237899e-2	3.8481337042289177e-2	4.3435276739057116e-2	4.8617196790421424e-2	5.4010303802059845e-2	5.959691142868362e-2	6.535846587061123e-2	7.127557397164352e-2	7.732803415178768e-2	8.349487042448978e-2	8.97543697618417e-2	9.608412308195469e-2	0.10246107013948347	0.10886154860227482	0.11526134759338724	0.12163576596735215	0.12795967557163035	0.1342075897179189	0.14035373705249476	0.14637214096952977	0.15223670465582195	0.157921301789389	0.16339987283793533	0.16864652681664882	0.17363564826881195	0.1783420091284409	0.1827408850130805	0.1868081753789328	0.19052052685202714	0.1938554589309085	0.19679149114138195	0.19930827061559597	0.20138669896962824	0.20300905726938012	0.2041591278074053	0.2048223113665646	0.2049857386229066	0.2046383743422302	0.20377111305396767	0.2023768649431048	0.20045063078570013	0.19798956486510644	0.1949930249421774	0.19146260851060593	0.18740217474432352	0.18281785173307874	0.17771802879996113	0.17211333389542371	0.1660165962608966	0.15944279474617584	0.15240899234349747	0.1449342576633006	0.13703957421855506	0.12874773850347143	0.12008324794664382	0.11107217988740992	0.10174206276754472	9.212174074941082e-2	8.224123296810415e-2	7.213158860143576e-2	6.182473890069229e-2	5.1353347270242544e-2	4.0750658418639674e-2	3.0050347531259902e-2	1.928637033797198e-2	8.492814871826404e-3	-2.2962443611707073e-3	-1.3046889153288888e-2	-2.3725496726189732e-2	-3.4298874701083726e-2	-4.4734391440249155e-2	-5.5000101338138485e-2	-6.506486467928418e-2	-7.489846171293202e-2	-8.447170062179854e-2	-9.375651908578586e-2	-0.10272607916223464	-0.11135485522382282	-0.11961871471488728	-0.1274949915081125	-0.1349625516673285	-0.14200185144955224	-0.14859498741106503	-0.15472573851866844	-0.16037960020839126	-0.16554381037963672	-0.17020736736257636	-0.1743610399497637	
6.0	0.5	0.49952074937554514	0.4980845444766979	0.49569601649469064	0.4923628518122891	0.48809574419550295	0.4829083290333074	0.47681710075107464	0.4698413147822613	0.4620028756986567	0.4533262132667373	0.4438381483130147	0.433567750343439	0.4225461888716753	0.4108065803710552	0.398383832679448	0.38531448856072803	0.37163656996744	0.35738942436376764	0.34261357426336314	0.3273505709202622	0.3116428528900359	0.2955336099589374	0.2790666527268977	0.26228628793082276	0.24523719941190425	0.2279643344679636	0.2105127951917174	0.19292773428010968	0.17525425470962563	0.1575373126083095	0.1398216226170863	0.12215156502047719	0.1045710939391089	8.712364591237876e-2	6.98520482577818e-2	5.279842667200896e-2	3.600411163594064e-2	1.9509543298810605e-2	3.354174643504848e-3	-1.242362712763967e-2	-2.7786680902236682e-2	-4.2699093429044765e-2	-5.7126362167934985e-2	-7.103547868932392e-2	-8.439503195474973e-2	-9.717531068253749e-2	-0.10934840388997547	-0.12088829860984784	-0.13177097370792623	-0.14197448868204354	-0.15147906630496166	-0.16026716798392648	-0.1683235607502782	-0.17563537486246705	-0.18219215110405873	-0.1879858769825571	-0.19301101118191255	-0.1972644957873868	-0.20074575598125488	-0.20345668709635767	-0.20540162910616466	-0.2065873288190785	-0.20702289022565346	-0.20671971361500674	-0.20569142422635256	-0.20395379132943603	-0.20152463873062842	-0.1984237477775741	-0.19467275398347983	-0.19029503841237094	-0.18531561495975346	-0.17976101463088234	-0.17365916786361257	-0.16703928586768146	-0.15993174186059989	-0.1523679529758537	-0.14438026350562172	-0.13600183002148913	-0.1272665087963203	-0.1182087458319403	-0.108863469683671	-9.926598716674562e-2	-8.94518819335266e-2	-7.945691582614955e-2	-6.931693283815044e-2	-5.90677654619034e-2	-4.8745143156901705e-2	-3.838460264739485e-2	-2.802139974656548e-2	-1.7690422407948603e-2	-7.426104722488169e-3	2.7376583894058726e-3	1.2767595998367298e-2	2.2631145652914242e-2	3.2296537623431654e-2	4.1732878923775196e-2	5.0910237055154184e-2	5.979972333773809e-2	6.837357561493551e-2	7.660524003576263e-2	8.44694515444031e-2	
7.0	0.0	2.9831402317626043e-4	1.1918031090640824e-3	2.6761194343523087e-3	4.744053540697735e-3	7.38558908721032e-3	1.0587978286792143e-2	1.4335836853518025e-2	1.8611257014124583e-2	2.3393936904316348e-2	2.8661324485201867e-2	3.438877397989515e-2	4.054971274628638e-2	4.71158164682981e-2	5.4057190561906054e-2	6.134255574959813e-2	6.893943585228612e-2	7.681434597465753e-2	8.493297941169953e-2	9.326039177367296e-2	0.10176118100728093	0.11039966217579522	0.11914003604467016	0.12794655069673766	0.1367836555683617	0.14561614745180584	0.1544093081473168	0.16312903356974928	0.1717419542184313	0.18021554700558085	0.18851823850872584	0.1966194997674897	0.20448993278638827	0.2121013489347492	0.21942683945449826	0.22644083829828787	0.23311917752624645	0.23943913549127593	0.2453794780419658	0.25092049297024044	0.2560440179289909	0.2607334620440964	0.2649738214460742	0.2687516889495507	0.272055258113987	0.2748743219266121	0.27720026635810147	0.279026059052808	0.2803462334278448	0.281156868468428	0.2814555645200034	0.2812414153901379	0.28051497708430606	0.2792782335089452	0.27753455948192407	0.27528868139438956	0.2725466358684514	0.2693157267520263	0.2656044807852247	0.26142260226184355	0.25678092699482935	0.2516913758761614	0.24616690829961207	0.24022147568962815	0.23386997535141862	0.22712820482666718	0.22001281690653318	0.2125412754192153	0.2047318118738195	0.1966033830060656	0.18817562923498343	0.17946883400364744	0.17050388394166927	0.16130222975304154	0.15188584770045832	0.14227720152684586	0.1324992046269422	0.12257518225676822	0.11252883354711418	0.10238419306914004	9.216559168619742e-2	8.189761641642601e-2	7.160506902589425e-2	6.1312923072398995e-2	5.104627912582771e-2	4.0830317902516455e-2	3.069025106856582e-2	2.0651269490781665e-2	1.0738488743954555e-2	9.76891719590256e-4	-8.608731776087453e-3	-1.799384849819763e-2	-2.715424832203528e-2	-3.60661138334164e-2	-4.470609283464455e-2	-5.3051373581739725e-2	-6.107976249725411e-2	-6.876976403008239e-2	-7.610066226046452e-2	-8.305260377644874e-2	-8.960668127904725e-2	-9.574501730891516e-2	
8.0	0.0	0.0	2.7439991612254744e-7	1.6450478828033965e-6	5.477185640145876e-6	1.3672691766331013e-5	2.8660624471044116e-5	5.338506704610779e-5	9.129028112475623e-5	1.4630317584085617e-4	2.2281310492289208e-4	3.2564900892673165e-4	4.600539263019954e-4	6.3165690496092e-4	8.464423555398781e-4	1.1107168987187777e-3	1.4310737718297162e-3	1.814354874547064e-3	2.267610549665733e-3	2.798057212809013e-3	3.4130329642181323e-3	4.119951336388539e-3	4.92625335304453e-3	5.8393580975035775e-3	6.866612011565465e-3	8.015237169281875e-3	9.292278792964126e-3	1.0704552301053383e-2	1.2258590198596764e-2	1.396058914050613e-2	1.5816357515015866e-2	1.7831263909327433e-2	2.0010186830765164e-2	2.2357466064516274e-2	2.487685605264467e-2	2.7571481678290155e-2	3.0443796833475645e-2	3.349554613850181e-2	3.672773016551112e-2	4.014057449832009e-2	4.373350293531608e-2	4.750511511216082e-2	5.1453168786725456e-2	5.5574566990427954e-2	5.986535020854866e-2	6.432069370779558e-2	6.893491008300856e-2	7.370145704724784e-2	7.861295044130934e-2	8.366118239076847e-2	8.883714449171087e-2	9.413105586112636e-2	9.95323958451877e-2	0.10502994113890551	0.11061180703451612	0.11626549248384599	0.12197792863212698	0.127735530457592	0.133524251132771	0.13932963870977844	0.14513689472301117	0.15093093429838333	0.1566964473583532	0.16241796051623858	0.16807989926140543	0.17366665004845494	0.1791626219182021	0.18455230729560945	0.18982034162957007	0.1949515615611368	0.19993106133008176	0.20474424715426665	0.2093768893418222	0.21381517192231492	0.21804573960969442	0.22205574193651678	0.22583287442563815	0.22936541669198718	0.232642267392972	0.23565297597149026	0.23838777116010057	0.24083758623866025	0.24299408106046982	0.244849660883526	0.24639749206384565	0.24763151468678046	0.24854645222980132	0.2491378183661883	0.24940192103342085	0.24933586390272566	0.24893754539711033	0.24820565541428152	0.24713966991806657	0.2457398435673106	0.2440072005546785	0.24194352382940387	0.2395513428777889	0.23683392023323435	0.23379523688383053	0.23043997674010797	0.2267735103185835	0.2228018777882692	
9.0	0.0	0.0	0.0	2.523652398167542e-10	2.0172166159682092e-9	8.815732144284993e-9	2.817287558798398e-8	7.383772349101037e-8	1.6846627737265862e-7	3.467484575025992e-7	6.589578305238319e-7	1.1748996247007426e-6	1.9882296644624375e-6	3.2211140847948627e-6	5.029197033934452e-6	7.606841068152903e-6	1.1192602597631662e-5	1.6074902546847625e-5	2.2597850362515715e-5	3.116717764228838e-5	4.22562359840839e-5	5.6412012122919464e-5	7.426111210406816e-5	9.651566508672715e-5	1.2397909639538796e-4	1.5755171864739737e-4	1.982360891954471e-4	2.471420816974046e-4	3.054916194074053e-4	3.7462301776614026e-4	4.5599488403702537e-4	5.511895221221863e-4	6.619157913014817e-4	7.900113684637944e-4	9.374443644656338e-4	1.1063142465754794e-3	1.2988520205450271e-3	1.517419627720784e-3	1.7645085147623973e-3	2.042737336024558e-3	2.3548487514819527e-3	2.7037052862333155e-3	3.0922842211911217e-3	3.5236714884749887e-3	4.001054549398475e-3	4.527714237704927e-3	5.107015555903871e-3	5.742397418233125e-3	6.437361339843406e-3	7.195459078374711e-3	8.020279241049977e-3	8.915432877824259e-3	9.884538088927641e-3	1.0931203683293589e-2	1.2059011932855412e-2	1.3271500476440323e-2	1.4572143435957585e-2	1.5964331816663346e-2	1.7451353272424086e-2	1.903637132600977e-2	2.0722404143370454e-2	2.251230296956841e-2	2.4408730342310392e-2	2.641413820684768e-2	2.8530746063175627e-2	3.0760519282845067e-2	3.310514773822604e-2	3.556602489153704e-2	3.8144227494290917e-2	4.084049604989737e-2	4.3655216192901136e-2	4.6588401137622526e-2	4.963967534676961e-2	5.280825956681312e-2	5.60929573716038e-2	5.949214334876096e-2	6.300375305491279e-2	6.662527485587688e-2	7.035374375645098e-2	7.418573731172984e-2	7.811737369791061e-2	8.214431200549477e-2	8.626175480187825e-2	9.046445299363803e-2	9.474671300164061e-2	9.9102406244576e-2	0.10352498090889029	0.10800747596553961	0.11254253737676301	0.11712243641933817	0.12173909003477945	0.12638408310178129	0.13104869251215234	0.13572391291858033	0.1404004840110371	0.14506891916849618	0.14971953532404036	0.15434248387442295	0.1589277824597346	0.16346534743505892	0.1679450268538698	0.17235663378238364	
10.0	0.0	0.0	0.0	0.0	2.327027459614328e-13	2.319922032256727e-12	1.2510881219895964e-11	4.858868862811505e-11	1.524860238077963e-10	4.1104186720986036e-10	9.87746773262188e-10	2.168679458236511e-9	4.426180311156713e-9	8.504121851160562e-9	1.5528899055539114e-8	2.715051117263556e-8	4.57182967039671e-8	7.44960324539079e-8	1.1792123189025006e-7	1.8191352246788028e-7	2.7423700643680604e-7	4.049214705759141e-7	5.86747230357787e-7	8.357982412832143e-7	1.1720879431464937e-6	1.6202620400918022e-6	2.2103821404328983e-6	2.9787938355951837e-6	3.969082390753442e-6	5.233118791636571e-6	6.8321983892616345e-6	8.838273853228884e-6	1.1335283550906183e-5	1.442057585343548e-5	1.8206429205136487e-5	2.2821667075234586e-5	2.8413366194968148e-5	3.514865568909897e-5	4.3216603931028885e-5	5.28301891122851e-5	6.422834868935468e-5	7.767810197378822e-5	9.347673928772338e-5	1.1195407019037873e-4	1.3347472238578462e-4	1.5844048203206285e-4	1.8729266524886157e-4	2.2051450974203135e-4	2.5863357455691016e-4	3.022241351118282e-4	3.519095597823707e-4	4.083646534898122e-4	4.7231795291757805e-4	5.445539572122016e-4	6.259152772631893e-4	7.173046859652032e-4	8.196870512016119e-4	9.340911326738421e-4	1.0616112231716102e-3	1.2034086143675182e-3	1.360712866823377e-3	1.5348228635509997e-3	1.7271076262144192e-3	1.9390068728988297e-3	2.1720312963093846e-3	2.427762541312717e-3	2.7078528608885932e-3	3.014024429845108e-3	3.3480682960824737e-3	3.71184294974114e-3	4.107272491294722e-3	4.536344380527524e-3	5.0011067493827e-3	5.503665262891033e-3	6.046179513822025e-3	6.630858938301287e-3	7.259958241444764e-3	7.935772324104917e-3	8.660630704035555e-3	9.436891427251126e-3	1.026693446800131e-2	1.1153154618686045e-2	1.2097953874095069e-2	1.3103733317683108e-2	1.4172884521050477e-2	1.530778047150072e-2	1.6510766046344827e-2	1.7784148056646742e-2	1.9130184887170998e-2	2.0551075763528104e-2	2.204894968174642e-2	2.3625854039813987e-2	2.5283743015009463e-2	2.7024465735067338e-2	2.884975429536496e-2	3.0761211678289158e-2	3.276029963474336e-2	3.4848326591289336e-2	3.702643564963992e-2	3.9295592748118224e-2	4.165657505713405e-2	4.410995968276055e-2	
